total_timesteps,policy_loss,ent_coef,qf1_loss,mean_rew,qf2_loss,current_lr,success_rate,value_loss,entropy,episodes,ent_coef_loss
63371,-0.65168405,0.0026902095,0.022895303,7565.2,0.021025108,0.0003,0.98,0.002387259,3.2774346,864,-0.6824055
63406,-0.68224484,0.0026935728,0.015549013,7579.1,0.014364585,0.0003,0.98,0.002033333,3.5578632,868,-1.3566363
63647,-0.60273355,0.0026742134,0.012601348,7106.1,0.0129686855,0.0003,0.97,0.0031692986,3.6501932,872,4.8807244
63673,-0.8014009,0.0026902775,0.041235223,7120.2,0.040976897,0.0003,0.97,0.0014320589,3.3879924,876,-0.81650543
63735,-0.63842845,0.002711383,0.010449335,7433.1,0.010223739,0.0003,0.98,0.0018013658,3.3327537,880,-1.6138897
63766,-0.6235703,0.002703282,0.011868688,7586.3,0.012083828,0.0003,0.98,0.0023533744,3.482839,884,0.66929215
63801,-0.70842195,0.0027092646,0.018570576,7571.3,0.020079046,0.0003,0.98,0.0019923423,3.07184,888,5.484604
63816,-0.7168987,0.0027171397,0.010032852,7685.4,0.00977616,0.0003,0.98,0.0036693297,3.0388446,892,1.4514794
63862,-0.68052053,0.0027203287,0.006941425,7652.3,0.00654748,0.0003,0.98,0.0020119674,3.710044,896,-3.6222239
64174,-0.44001642,0.0027813693,0.005685012,6880.3,0.0072974586,0.0003,0.96,0.0017846462,3.5525064,900,-5.5119405
64213,-0.68945086,0.0027727103,0.008317146,6868.4,0.008940198,0.0003,0.96,0.00084387814,3.2093568,904,1.2575438
64385,-0.58246243,0.002814111,0.03705027,6467.4,0.037299372,0.0003,0.95,0.0006528553,3.2612915,908,1.4154019
64433,-0.68212223,0.0028442324,0.010454397,6418.4,0.009826789,0.0003,0.95,0.0010634639,3.3444505,912,4.3711143
64458,-0.6553976,0.002863548,0.009124786,6461.4,0.008516227,0.0003,0.95,0.00094042195,3.1885679,916,-4.715257
64627,-0.48634812,0.002839105,0.007824095,6118.4,0.0067693666,0.0003,0.94,0.0019082346,3.2115688,920,-4.430292
64777,-0.80989593,0.0027618164,0.02522849,5980.4,0.025066832,0.0003,0.94,0.0016416438,3.389072,924,-1.4418783
64839,-0.68378764,0.0027632718,0.014863042,5913.5,0.018652631,0.0003,0.94,0.0017498009,2.9471788,928,-3.645932
64873,-0.6602081,0.002767085,0.033175714,5890.5,0.03274918,0.0003,0.94,0.0034354713,3.2450461,932,1.7052906
64922,-0.7724067,0.002783272,0.015854944,5860.5,0.01573651,0.0003,0.94,0.0016632831,3.0154252,936,6.1382923
64959,-0.54447573,0.0027949873,0.010852798,6243.6,0.010743377,0.0003,0.95,0.0010234663,3.096789,940,-0.74869597
64985,-0.6811594,0.0027905344,0.01489289,6286.6,0.014129216,0.0003,0.95,0.0009566351,3.3681598,944,-1.2517211
65012,-0.38927734,0.0027836198,0.013202952,6274.5,0.014668688,0.0003,0.95,0.0011703653,3.2705367,948,-5.7820277
65052,-0.69956416,0.0027814065,0.013171749,6267.6,0.012924771,0.0003,0.95,0.00088758185,2.9664965,952,-1.8000972
65090,-0.6745407,0.0027751746,0.013358219,6233.7,0.012455648,0.0003,0.95,0.0014578346,3.1613598,956,-2.4975123
65124,-0.51182604,0.0027598548,0.0064591896,6217.8,0.0056823706,0.0003,0.95,0.0010109387,3.4923282,960,3.8050709
65206,-0.7536074,0.002753984,0.016836423,6131.8,0.019387461,0.0003,0.95,0.0008197173,3.3771667,964,-0.9850607
65277,-0.7717029,0.0027327163,0.005917982,6059.9,0.005915275,0.0003,0.95,0.0012337087,3.1823878,968,2.1089406
65302,-0.67101884,0.002727505,0.008941637,6588.8,0.008230354,0.0003,0.96,0.0027754982,3.1095939,972,-5.1148596
65385,-0.8695725,0.0027523546,0.00857457,6474.9,0.008144788,0.0003,0.96,0.0036176383,3.403358,976,9.537281
65413,-0.6488152,0.002784018,0.010825427,6545.0,0.011595832,0.0003,0.96,0.0021524308,3.1586788,980,8.761034
65436,-0.74760807,0.0027985307,0.015314652,6559.0,0.012777567,0.0003,0.96,0.00092808914,3.346497,984,0.2296753
65519,-0.7238219,0.0027627489,0.009981602,6462.0,0.006939212,0.0003,0.96,0.0027977866,3.55335,988,-2.3818786
65545,-0.7079435,0.0027496011,0.027187312,6441.0,0.02939165,0.0003,0.96,0.0010602272,3.341792,992,6.003306
65570,-0.706661,0.0027556547,0.011335779,6482.0,0.012289723,0.0003,0.96,0.0010160867,3.5724103,996,1.8919299
65648,-0.5862213,0.0027646583,0.030040383,7160.1,0.0290163,0.0003,0.98,0.0017726704,3.4601128,1000,7.712903
65690,-0.581041,0.0027706039,0.006754339,7160.2,0.0069503877,0.0003,0.98,0.0018883533,3.1859784,1004,-0.93573713
65727,-0.64429307,0.0027732367,0.008086253,7536.0,0.0081041865,0.0003,0.99,0.0014368697,3.2750006,1008,-6.3853884
65758,-0.4979837,0.0027831816,0.013674742,7568.9,0.013641026,0.0003,0.99,0.0013826712,3.3206024,1012,0.5721518
65874,-0.50498,0.0028295794,0.03443773,7396.4,0.035474166,0.0003,0.99,0.0011954152,3.1533432,1016,3.629222
65989,-0.85574543,0.0028263996,0.008243517,7607.4,0.008286655,0.0003,1.0,0.0015598657,3.2459981,1020,-0.747964
66028,-0.6356963,0.002828716,0.009658343,7830.3,0.006626492,0.0003,1.0,0.0021146974,3.3719175,1024,6.477989
66131,-0.41098523,0.002865694,0.007409022,7749.4,0.008349197,0.0003,1.0,0.0011494431,3.070897,1028,-7.0302396
66168,-0.6613408,0.002842139,0.022967573,7744.5,0.020861337,0.0003,1.0,0.0027897218,3.23241,1032,-1.7398975
66203,-0.78632295,0.0028401732,0.0060920324,7772.5,0.0056482065,0.0003,1.0,0.000986241,3.7951636,1036,-0.59395754
66238,-0.61773396,0.002843538,0.020102896,7773.5,0.020107493,0.0003,1.0,0.0013644265,3.3652732,1040,2.6141508
66297,-0.6858877,0.0028293664,0.013649064,7708.5,0.014893109,0.0003,1.0,0.0008840091,3.5080166,1044,6.299947
66319,-0.52351964,0.0028312583,0.0216115,7718.6,0.022262566,0.0003,1.0,0.0005993557,3.24266,1048,-0.014076501
66344,-0.64126074,0.0028267084,0.017679946,7747.5,0.019189548,0.0003,1.0,0.0009040386,3.00981,1052,-4.8179255
66368,-0.80195415,0.0028101471,0.015312901,7774.5,0.013267603,0.0003,1.0,0.0012466897,3.411216,1056,0.17997617
66387,-0.6107897,0.00281054,0.013545266,7807.4,0.012643551,0.0003,1.0,0.0012986368,3.5442543,1060,2.0182815
66417,-0.7093463,0.0028068756,0.0069825663,7911.4,0.00858998,0.0003,1.0,0.0018452861,3.1760383,1064,1.8230073
66445,-0.7071096,0.0027960206,0.007917083,7997.4,0.0062997676,0.0003,1.0,0.001323079,2.9450781,1068,-5.2242155
66616,-0.7558343,0.0027054187,0.015919898,7601.5,0.015061816,0.0003,0.99,0.0010768906,3.480051,1072,1.0479405
66682,-0.61218107,0.0026954396,0.007735961,7636.4,0.009068601,0.0003,0.99,0.0015684714,3.3977141,1076,0.13349223
66726,-0.7708681,0.002711988,0.008413207,7612.4,0.008970233,0.0003,0.99,0.0014184646,3.4232066,1080,2.5062156
66750,-0.70632577,0.0027120744,0.007830629,7610.3,0.007959265,0.0003,0.99,0.00089542207,3.551697,1084,-5.4242735
66794,-0.57181007,0.0027041305,0.011112422,7688.3,0.011628043,0.0003,0.99,0.0021511535,3.2742558,1088,0.21190214
66834,-0.5072604,0.002712146,0.008732619,7661.2,0.007107463,0.0003,0.99,0.0016003837,3.7624834,1092,-4.064539
66880,-0.5926996,0.0027102297,0.005891502,7626.8,0.0066824174,0.0003,0.99,0.0013195808,3.488919,1096,-3.3192525
66905,-0.6145617,0.0026977733,0.0041578016,7732.4,0.004064896,0.0003,0.99,0.0013454021,3.6789467,1100,1.6318516
66971,-0.7847272,0.0026885464,0.0045358096,7682.8,0.003827515,0.0003,0.99,0.00080783525,3.4970777,1104,1.9048483
66999,-0.6889396,0.002691249,0.010459881,7702.6,0.009752009,0.0003,0.99,0.00076483516,3.5865781,1108,-3.0228863
67040,-0.59979796,0.0026867522,0.0064345216,7689.4,0.00713248,0.0003,0.99,0.0020440277,3.3199613,1112,-7.4832044
67094,-0.6720596,0.0026702546,0.010683554,7813.7,0.009776063,0.0003,0.99,0.001074309,3.5356078,1116,-1.7270666
67160,-0.7855715,0.0026460327,0.02202996,7925.6,0.020391656,0.0003,0.99,0.0012474383,3.2731009,1120,-2.928165
67189,-0.70356274,0.0026359847,0.0073418547,7948.9,0.006823585,0.0003,0.99,0.0013281502,3.2737253,1124,-7.36107
67232,-0.8676802,0.0025883252,0.0039811693,8072.3,0.0041924794,0.0003,0.99,0.0010493626,3.2236998,1128,0.88802385
67410,-0.7430446,0.0024820236,0.005159576,7691.8,0.006216683,0.0003,0.98,0.0010537697,3.3111157,1132,-3.1231067
67460,-0.85811687,0.0024467835,0.009880202,7670.5,0.010331938,0.0003,0.98,0.0008477902,3.0246692,1136,-7.048086
67536,-0.7912036,0.0024033277,0.00590985,7601.9,0.0068418644,0.0003,0.98,0.0012501194,3.0210485,1140,-8.95975
67574,-0.7146671,0.0023694998,0.004090651,7648.4,0.005092403,0.0003,0.98,0.0010075048,2.792285,1144,-4.382817
67649,-0.85105914,0.0023474868,0.01170902,7548.1,0.012377456,0.0003,0.98,0.001923423,2.9601924,1148,2.1171923
67689,-0.8436736,0.002336556,0.010723313,7521.7,0.008158656,0.0003,0.98,0.0018887898,3.19525,1152,2.0910747
67716,-0.70530057,0.0023303516,0.008439008,7523.3,0.007995158,0.0003,0.98,0.0011216402,3.0717506,1156,-4.515826
67759,-0.8560258,0.0023091615,0.02293842,7477.8,0.022869231,0.0003,0.98,0.00071990996,3.0250657,1160,-6.341165
67811,-0.716723,0.0022984627,0.0040031,7448.7,0.0040399036,0.0003,0.98,0.0010297054,2.9851477,1164,-6.0412245
67849,-0.6493338,0.0022758187,0.025414806,7433.4,0.024759896,0.0003,0.98,0.0016007901,3.1600823,1168,-0.8501873
67886,-0.71826345,0.002255658,0.008542345,7808.9,0.009476411,0.0003,0.99,0.0015361679,3.0682359,1172,-5.1439853
67915,-0.58585525,0.00224174,0.00339786,7884.1,0.003285204,0.0003,0.99,0.0011743975,2.932528,1176,-2.4148526
67963,-0.7985198,0.0022146374,0.004919551,7877.9,0.005406644,0.0003,0.99,0.0013390655,2.9356897,1180,2.8759236
68135,-0.9747076,0.002186613,0.004091049,7589.6,0.0045307963,0.0003,0.99,0.0022495394,3.2866344,1184,-0.9992942
68173,-0.7812995,0.0021792932,0.0052521396,7603.9,0.005774365,0.0003,0.99,0.0020566534,3.0953026,1188,3.7725215
68223,-0.93347085,0.0021698254,0.0028729243,7595.0,0.0036837815,0.0003,0.99,0.0009949128,2.9448051,1192,-4.3321633
68412,-0.6535359,0.0021157141,0.015126342,7212.2,0.01470983,0.0003,0.98,0.0013652975,2.864849,1196,-1.9640181
68615,-0.8307072,0.002107533,0.004677278,6759.1,0.005603356,0.0003,0.97,0.002503189,3.010933,1200,3.9627106
68644,-0.8307144,0.0020969824,0.007020697,6832.0,0.005980239,0.0003,0.97,0.0010334686,2.6427262,1204,-2.3451276
68686,-0.85645366,0.0020921703,0.006201647,6803.1,0.007982811,0.0003,0.97,0.002550535,3.013649,1208,-2.4866495
68717,-0.7169256,0.0020890431,0.0054463567,6819.9,0.005580226,0.0003,0.97,0.0013224522,3.070794,1212,-3.095508
68745,-0.763659,0.0020783413,0.004178482,6864.4,0.0039541977,0.0003,0.97,0.0014582482,3.1470652,1216,-3.9733844
68775,-0.7908927,0.0020720055,0.0063996185,6924.8,0.0058143726,0.0003,0.97,0.0006786798,3.2520788,1220,1.9708838
68806,-0.87191963,0.0020682812,0.009488302,6919.9,0.0084174555,0.0003,0.97,0.0009854696,2.6719725,1224,-1.7494016
68834,-0.9512324,0.002062015,0.009478754,6949.8,0.009080309,0.0003,0.97,0.0009271402,2.9138741,1228,3.0224583
68893,-0.8459052,0.0020333026,0.0049293805,7289.8,0.005291178,0.0003,0.98,0.0021773747,2.9746232,1232,-0.17168194
68928,-0.7450074,0.0020221467,0.008926893,7313.1,0.009292828,0.0003,0.98,0.0022067023,2.6747386,1236,-3.5318854
68977,-0.79305345,0.002009426,0.017923309,7363.7,0.015889326,0.0003,0.98,0.0009996349,2.6486208,1240,2.183113
69047,-0.7725551,0.0019822812,0.006137301,7302.5,0.0051704086,0.0003,0.98,0.0010219753,2.9418945,1244,-0.60716105
69141,-0.68109816,0.0019716779,0.0032681671,7263.4,0.0036253436,0.0003,0.98,0.000594221,2.8115916,1248,0.44344497
69201,-0.8600073,0.0019482621,0.01711052,7223.4,0.015331877,0.0003,0.98,0.0007771902,2.6673853,1252,-2.058149
69235,-0.8506181,0.001937071,0.008287328,7208.2,0.009064574,0.0003,0.98,0.0009296405,2.8530543,1256,-1.1614021
69272,-0.7007335,0.0019255274,0.0140103465,7218.1,0.013462901,0.0003,0.98,0.001703418,2.356749,1260,-1.760952
69307,-0.8129251,0.0019229976,0.0057648225,7240.7,0.0063164723,0.0003,0.98,0.0006154891,2.9260776,1264,4.8126574
69368,-0.7051327,0.001925634,0.007252938,7194.7,0.0074879853,0.0003,0.98,0.0009331583,3.1444924,1268,-5.7870793
69396,-0.7174936,0.0019108079,0.0024767504,7211.5,0.0022569166,0.0003,0.98,0.00086716283,2.689364,1272,-6.837138
69429,-0.72432125,0.0018932502,0.003797925,7205.6,0.0044281445,0.0003,0.98,0.0007265997,2.9198914,1276,-7.0087085
69465,-0.8524325,0.0018828196,0.0067133624,7221.3,0.006549106,0.0003,0.98,0.0008545845,2.8171613,1280,2.5856094
69511,-0.7670775,0.0018722678,0.004517745,7474.3,0.0047074934,0.0003,0.98,0.0011541792,2.9091887,1284,2.0606425
69688,-0.831622,0.0018663261,0.009045394,7096.7,0.008558247,0.0003,0.97,0.0013990902,2.5356941,1288,0.649551
69743,-0.7784509,0.0018880574,0.013161695,7087.8,0.011994199,0.0003,0.97,0.0009432571,2.7725782,1292,3.885304
69775,-0.91509604,0.0018931121,0.006565062,7495.7,0.0063187373,0.0003,0.98,0.00084575696,2.5679154,1296,1.3085699
69809,-0.706984,0.0018916395,0.0055295387,7931.8,0.0049388893,0.0003,0.99,0.001968434,2.7782378,1300,-6.1012225
69841,-0.92593205,0.001883202,0.004687434,7929.8,0.0041437936,0.0003,0.99,0.0017197459,2.5754392,1304,1.081242
69869,-0.92745084,0.0018715386,0.0119846575,7955.5,0.01086858,0.0003,0.99,0.0012977897,2.6029873,1308,-6.808649
69985,-0.9688691,0.001833509,0.0031303372,7801.3,0.0035508662,0.0003,0.99,0.0019502948,2.6144273,1312,4.051491
70012,-0.7933982,0.001826069,0.0042838817,7805.5,0.0042840587,0.0003,0.99,0.0013303508,2.4895997,1316,-2.124615
70152,-0.8452605,0.0018023788,0.012414544,7592.1,0.013620812,0.0003,0.99,0.0007414831,2.6445467,1320,1.8991885
70206,-0.8305873,0.0018058105,0.005329405,7551.4,0.0055067632,0.0003,0.99,0.00083649816,2.8328705,1324,2.7101245
70256,-0.7731091,0.0018083982,0.005076547,7517.6,0.0044285976,0.0003,0.99,0.0020494335,2.5211296,1328,-1.176358
70282,-0.83408487,0.0018013788,0.009184655,7580.3,0.009604592,0.0003,0.99,0.0019148435,2.451339,1332,5.1534677
70324,-0.80626875,0.0017966211,0.009902636,7570.7,0.010238772,0.0003,0.99,0.0016575294,2.689223,1336,-2.8996415
70389,-0.8312334,0.0017795153,0.0054029487,7528.9,0.0047171074,0.0003,0.99,0.002008065,2.2990863,1340,-0.19229317
70420,-0.72112,0.0017713152,0.00554732,7599.5,0.0074945497,0.0003,0.99,0.00042193738,2.5087628,1344,-3.504373
70444,-0.8981824,0.0017688853,0.0048417095,7736.2,0.0056037838,0.0003,0.99,0.0006904016,2.538337,1348,-6.4104147
70489,-0.7440561,0.0017738731,0.006429103,7769.4,0.0076414486,0.0003,0.99,0.00087460765,2.3299432,1352,4.425175
70515,-0.9207335,0.0017840804,0.009744588,7782.3,0.008389169,0.0003,0.99,0.004898276,2.7015872,1356,2.5920384
70544,-0.7835553,0.0017868584,0.0024376623,7800.7,0.0020974588,0.0003,0.99,0.00046338228,2.527972,1360,-2.9827557
70575,-0.9828104,0.0017836058,0.0107488725,7810.7,0.011345936,0.0003,0.99,0.0017638353,2.423094,1364,-1.9859495
70626,-0.94893646,0.0017886529,0.0037290398,7831.5,0.0038798,0.0003,0.99,0.000583919,2.339146,1368,0.1896182
70653,-0.70086265,0.0017838626,0.004175895,7834.6,0.0049145976,0.0003,0.99,0.0006884978,2.35476,1372,-1.9003409
70705,-0.84572315,0.0017810086,0.007032187,7798.5,0.006496782,0.0003,0.99,0.0018305834,2.3424485,1376,0.69533443
70751,-0.7985058,0.0017894163,0.0054233694,7785.8,0.0051581943,0.0003,0.99,0.0008542563,2.6323988,1380,-2.5063186
70794,-0.7934259,0.0017862408,0.008178588,7787.8,0.0076122475,0.0003,0.99,0.002021647,2.4949498,1384,0.5068276
70833,-0.7436749,0.0017845007,0.006362274,8166.6,0.0068791965,0.0003,1.0,0.00085995503,2.2634459,1388,-0.17849994
70866,-0.8561706,0.001776537,0.0043483735,8204.9,0.0045629186,0.0003,1.0,0.00084429816,2.730836,1392,-1.1053863
71036,-0.76718754,0.0017505671,0.0076687234,7824.7,0.0085841315,0.0003,0.99,0.0008775596,2.3713832,1396,1.7615843
71074,-0.82328343,0.0017554964,0.005576498,7815.7,0.0062309806,0.0003,0.99,0.0013923615,2.659627,1400,4.924326
71120,-0.8565364,0.0017625277,0.014164785,7783.5,0.0126839895,0.0003,0.99,0.0017111176,2.2074587,1404,-3.286185
71170,-0.72130567,0.0017735432,0.011793275,7743.0,0.012694116,0.0003,0.99,0.0006622474,2.3453255,1408,-0.5682648
71196,-0.8550781,0.0017726588,0.0187396,7904.7,0.018678857,0.0003,0.99,0.0008610911,2.2908726,1412,-2.085626
71238,-0.78977394,0.0017740837,0.0038705214,7873.7,0.0027003083,0.0003,0.99,0.000622085,2.6963491,1416,3.9251657
71299,-0.9280904,0.0017839528,0.0040048123,8026.4,0.0043382063,0.0003,0.99,0.00073928334,2.451384,1420,-6.259842
71468,-0.87448573,0.001766419,0.00812416,7692.5,0.008901788,0.0003,0.98,0.0008925099,2.840146,1424,-2.0099185
71501,-0.8226115,0.001756095,0.0025141253,7715.4,0.0033875557,0.0003,0.98,0.0006823014,2.3380659,1428,-3.2333703
71538,-0.8288888,0.0017502407,0.004903735,7694.6,0.005358373,0.0003,0.98,0.00057132065,2.2076569,1432,-1.5460118
71591,-0.82020813,0.0017496474,0.003919395,7676.1,0.004179244,0.0003,0.98,0.000754555,2.5310445,1436,-1.4472744
71783,-0.89543957,0.0017610105,0.0037981856,7321.5,0.003906081,0.0003,0.97,0.0004229389,2.6437478,1440,2.7732506
71812,-0.87282914,0.0017607419,0.0035118223,7327.8,0.0034945714,0.0003,0.97,0.0010174133,2.670994,1444,1.6140916
71851,-0.7636024,0.0017577378,0.003088445,7302.4,0.0027281465,0.0003,0.97,0.00032439257,2.8046331,1448,-1.5509695
72011,-0.86730874,0.0017405506,0.0083584925,7069.0,0.008176465,0.0003,0.97,0.00091296644,2.7583184,1452,-1.0996795
72225,-0.9688803,0.0016955835,0.010376648,6590.1,0.010815902,0.0003,0.96,0.0004872677,2.437859,1456,-8.89665
72264,-0.9567627,0.0016898366,0.0062807333,6570.1,0.0049346373,0.0003,0.96,0.00085811486,2.3434775,1460,-0.100450575
72334,-0.8425418,0.0016922469,0.0052507627,6493.2,0.005295679,0.0003,0.96,0.000599208,2.898683,1464,-1.2415733
72373,-0.8652445,0.0016837278,0.0143631715,6517.2,0.01531296,0.0003,0.96,0.0014101645,2.479239,1468,3.1774197
72446,-0.9024609,0.0016759763,0.006857237,6434.9,0.0075964434,0.0003,0.96,0.001364614,2.543521,1472,2.694954
72523,-0.7785672,0.0016703884,0.0061982353,6383.2,0.006655932,0.0003,0.96,0.00068817916,2.3919463,1476,-1.9105661
72548,-0.8643232,0.0016638095,0.0061149104,6416.5,0.0061618295,0.0003,0.96,0.00081005524,2.4572723,1480,-7.164834
72588,-0.82733417,0.0016600714,0.013699732,6423.6,0.013809362,0.0003,0.96,0.00074564724,2.455615,1484,1.830332
72652,-0.86146796,0.0016751112,0.0062077264,6376.8,0.008302475,0.0003,0.96,0.000693773,2.9464698,1488,1.1279752
72712,-0.8769919,0.0016920887,0.002577826,6328.7,0.0036138152,0.0003,0.96,0.00078605587,2.363348,1492,0.52792096
72760,-0.80784607,0.0017072996,0.0056379247,6677.9,0.0053016227,0.0003,0.97,0.0012351632,2.7990632,1496,4.751643
72787,-0.82214767,0.0017163635,0.002762339,6696.6,0.002652246,0.0003,0.97,0.00069069443,2.741746,1500,0.16134429
72813,-0.887789,0.0017267831,0.0033744117,6738.2,0.003565487,0.0003,0.97,0.0005429532,2.9237971,1504,2.3481388
72852,-0.8176747,0.0017418499,0.0069972593,6757.7,0.0062059355,0.0003,0.97,0.00057410944,2.7236428,1508,6.1408396
72877,-0.88055825,0.0017555617,0.005558597,6761.0,0.006691552,0.0003,0.97,0.00080254197,2.839746,1512,9.649439
72910,-0.8041495,0.0017822412,0.008485107,6778.7,0.008622219,0.0003,0.97,0.0007019334,2.505137,1516,0.8286762
72962,-0.69528145,0.0017962315,0.010764554,6804.8,0.013213316,0.0003,0.97,0.00088227645,3.112652,1520,2.1981316
73003,-0.8642032,0.0018031397,0.0024089941,7160.8,0.002515219,0.0003,0.98,0.000672166,3.0307708,1524,2.9456651
73031,-0.89231515,0.001805615,0.0029280423,7170.6,0.0035199,0.0003,0.98,0.00067205564,3.0082018,1528,0.73828924
73069,-0.711532,0.0018081145,0.00657403,7170.4,0.0071546044,0.0003,0.98,0.0009157984,2.6283162,1532,-7.8988853
73167,-0.91042054,0.0018274349,0.0039973017,7086.9,0.0045052697,0.0003,0.98,0.00057291175,2.5769012,1536,6.6543846
73196,-0.85938555,0.0018386649,0.0052861506,7517.1,0.0052885935,0.0003,0.99,0.0004654613,2.7630029,1540,2.6164622
73245,-0.78114307,0.0018464738,0.003355026,7482.6,0.003147666,0.0003,0.99,0.0004934496,2.976698,1544,0.16836572
73450,-0.8422443,0.0018047964,0.0058890553,7181.4,0.006559522,0.0003,0.99,0.0021777062,2.7887187,1548,0.032407224
73542,-0.86024386,0.0017829086,0.0040268716,7317.5,0.003849558,0.0003,0.99,0.00047351676,2.6590116,1552,-6.777466
73578,-0.965581,0.001773281,0.002167781,7781.9,0.0017936524,0.0003,1.0,0.0005038134,2.6275063,1556,2.0133758
73611,-0.87744343,0.0017747894,0.012315385,7793.9,0.011303771,0.0003,1.0,0.0010465862,2.694428,1560,-4.8806477
73644,-0.81016195,0.0017664089,0.00246853,7863.6,0.0024197353,0.0003,1.0,0.0009912571,2.5508108,1564,-2.1930876
73827,-0.8325865,0.0017300148,0.0029651797,7471.5,0.0026089326,0.0003,0.99,0.00094720465,2.538888,1568,1.6978111
73994,-0.92766976,0.0017129988,0.0038117422,7273.8,0.004935083,0.0003,0.99,0.0008889771,2.8951826,1572,-2.1477401
74029,-0.8978931,0.0017010319,0.002331932,7360.0,0.0024329098,0.0003,0.99,0.0005401262,2.8213387,1576,0.23796748
74065,-0.9294226,0.0016924154,0.0035877975,7338.0,0.0050702086,0.0003,0.99,0.00096433645,2.6633973,1580,-6.818635
74093,-0.7970213,0.0016789744,0.010077501,7359.9,0.009840069,0.0003,0.99,0.0011559714,2.563167,1584,-5.5294833
74129,-0.8534621,0.0016619675,0.002025546,7410.7,0.0020971103,0.0003,0.99,0.0022186958,2.5344584,1588,-3.7580156
74301,-0.8411951,0.0016293302,0.004127723,7076.1,0.004467478,0.0003,0.98,0.0006795579,2.781681,1592,-4.9044743
74482,-0.86864984,0.0016078674,0.0074051395,6704.6,0.007338348,0.0003,0.97,0.00077151344,2.5332456,1596,0.3529184
74566,-0.9042001,0.0016040538,0.010947616,6595.1,0.010793008,0.0003,0.97,0.00037548353,2.2114315,1600,-5.132739
74591,-0.8618033,0.0016016379,0.020898873,6595.8,0.0208095,0.0003,0.97,0.00087581715,2.3984013,1604,2.5479093
74636,-0.704633,0.0016077255,0.012435555,6584.0,0.01144781,0.0003,0.97,0.00084761344,2.4482331,1608,-1.3934047
