#{"t_start": 1595862463.168139, "env_id": "gripper-env-v0"}
r,s,l,t
0.0,0.17,22,102672.629496
0.0,0.17,22,102673.656606
0.0,0.17,22,102674.603712
0.0,0.17,14,102675.17505
0.0,0.17,22,102676.553793
0.0,0.17,22,102677.422326
0.0,0.17,22,102678.326667
0.0,0.17,22,102679.34203
0.0,0.17,16,102680.068866
1.0,0.171,22,102681.152193
0.0,0.171,22,102682.035975
0.0,0.171,22,102682.991771
0.0,0.171,22,102684.109438
0.0,0.171,22,102685.144394
0.0,0.17,22,102686.034278
0.0,0.169,10,102686.459966
0.0,0.169,22,102687.417202
0.0,0.169,22,102688.303525
0.0,0.169,22,102689.093584
0.0,0.169,22,102690.033412
0.0,0.169,2,102690.264083
1.0,0.17,22,102691.302196
0.0,0.17,7,102691.614033
0.0,0.17,22,102692.513824
0.0,0.17,22,102693.694411
0.0,0.17,22,102694.659216
0.0,0.169,17,102695.415656
0.0,0.169,22,102696.267651
0.0,0.169,22,102697.288351
0.0,0.169,20,102698.18582
0.0,0.169,22,102699.15542
1.0,0.17,22,102700.112375
1.0,0.171,22,102701.213128
0.0,0.171,10,102701.606867
1.0,0.172,22,102702.933388
0.0,0.172,22,102703.928684
1.0,0.172,22,102704.882037
0.0,0.171,22,102705.951998
0.0,0.171,22,102706.850926
0.0,0.171,22,102707.749092
1.0,0.172,22,102708.66646
0.0,0.172,22,102709.50345
1.0,0.172,22,102710.721633
0.0,0.172,22,102711.753184
0.0,0.172,22,102712.698872
0.0,0.172,22,102713.585935
1.0,0.173,23,102714.595204
1.0,0.174,22,102715.53827
0.0,0.174,22,102716.344377
0.0,0.174,22,102717.321412
1.0,0.175,23,102718.382838
0.0,0.175,22,102719.233384
0.0,0.175,22,102720.19624
0.0,0.175,21,102721.16169
0.0,0.175,22,102722.025078
0.0,0.174,22,102722.924418
0.0,0.174,17,102723.660414
0.0,0.174,22,102724.58961
0.0,0.174,22,102725.836661
0.0,0.174,4,102726.067309
1.0,0.175,22,102726.994666
1.0,0.176,22,102728.002889
0.0,0.176,22,102728.911696
1.0,0.177,22,102730.367449
0.0,0.177,22,102731.248528
0.0,0.176,22,102732.051015
0.0,0.176,22,102732.8488
0.0,0.176,22,102733.726354
0.0,0.176,22,102734.586344
0.0,0.176,22,102735.39967
0.0,0.176,22,102736.228716
0.0,0.176,22,102737.020795
0.0,0.176,22,102738.436145
0.0,0.176,22,102739.286877
1.0,0.177,22,102740.530276
1.0,0.178,22,102741.529144
0.0,0.178,22,102742.331213
0.0,0.178,22,102743.163709
0.0,0.178,22,102744.234863
0.0,0.178,22,102745.90743
0.0,0.178,22,102746.757807
0.0,0.178,3,102746.955144
0.0,0.177,22,102747.852588
1.0,0.178,22,102748.81299
0.0,0.178,22,102749.63165
0.0,0.178,22,102750.503912
1.0,0.179,22,102751.417547
0.0,0.179,22,102752.283766
0.0,0.179,22,102753.053802
0.0,0.179,22,102754.020516
0.0,0.179,22,102755.176422
0.0,0.179,22,102756.100013
0.0,0.179,22,102757.007688
0.0,0.179,22,102757.951301
0.0,0.178,22,102758.829608
0.0,0.178,22,102759.664147
0.0,0.178,22,102760.669765
0.0,0.178,19,102761.433619
1.0,0.179,22,102762.452014
0.0,0.178,22,102763.284503
0.0,0.178,22,102764.461483
0.0,0.178,22,102765.372748
1.0,0.179,22,102766.305877
0.0,0.179,22,102767.503181
0.0,0.178,22,102768.43575
0.0,0.178,17,102769.128417
0.0,0.178,22,102770.086656
0.0,0.177,22,102771.012689
0.0,0.177,22,102772.012352
0.0,0.177,23,102773.135374
0.0,0.176,4,102773.457296
0.0,0.175,22,102774.343837
0.0,0.175,22,102775.345524
0.0,0.175,22,102776.719354
0.0,0.175,22,102777.526547
0.0,0.175,22,102778.385974
1.0,0.176,22,102779.566731
0.0,0.176,22,102780.931278
0.0,0.176,22,102782.11822
1.0,0.177,22,102783.139607
0.0,0.176,22,102783.997603
0.0,0.176,22,102784.800564
0.0,0.176,22,102785.60024
1.0,0.177,22,102786.689163
0.0,0.176,22,102788.230145
0.0,0.176,22,102789.208867
0.0,0.176,22,102790.09363
1.0,0.177,22,102791.048235
0.0,0.177,22,102792.146191
0.0,0.177,16,102792.955532
0.0,0.177,22,102793.834151
0.0,0.177,16,102794.55441
0.0,0.177,22,102795.931933
0.0,0.176,22,102796.737597
0.0,0.176,22,102797.573341
0.0,0.175,22,102798.409092
1.0,0.176,22,102799.358652
0.0,0.175,6,102799.639366
0.0,0.175,22,102800.471411
0.0,0.175,22,102801.329081
1.0,0.176,22,102802.812444
0.0,0.176,22,102803.678747
0.0,0.176,22,102804.911755
0.0,0.176,22,102805.837479
1.0,0.177,22,102807.067212
0.0,0.177,22,102807.824118
0.0,0.177,22,102808.786353
0.0,0.176,22,102809.655346
0.0,0.176,22,102810.446872
0.0,0.176,4,102810.71021
0.0,0.176,22,102811.487987
0.0,0.176,20,102812.394234
0.0,0.176,22,102813.256649
0.0,0.176,22,102814.121284
1.0,0.177,22,102815.342203
1.0,0.178,22,102816.229866
0.0,0.177,22,102817.098558
1.0,0.178,22,102818.076113
1.0,0.179,22,102819.21397
0.0,0.179,22,102820.1249
0.0,0.179,22,102821.298761
0.0,0.179,22,102822.285812
0.0,0.179,22,102823.346016
0.0,0.178,22,102824.706774
0.0,0.178,20,102825.630843
0.0,0.178,22,102826.422277
0.0,0.178,22,102827.351047
0.0,0.178,22,102828.080746
0.0,0.178,22,102831.597506
0.0,0.178,22,102832.913397
0.0,0.178,22,102834.058867
0.0,0.178,22,102835.202456
0.0,0.178,22,102836.058748
0.0,0.178,16,102836.603737
0.0,0.178,17,102837.357657
1.0,0.179,22,102839.20457
0.0,0.179,22,102839.968879
0.0,0.178,22,102840.767804
0.0,0.178,22,102841.606816
1.0,0.179,22,102842.54077
1.0,0.18,22,102843.601567
0.0,0.179,4,102843.80484
0.0,0.179,22,102844.6456
0.0,0.179,22,102845.479028
0.0,0.178,22,102846.407651
0.0,0.178,22,102847.305728
0.0,0.178,22,102848.304997
0.0,0.178,22,102849.113246
0.0,0.178,22,102849.95214
0.0,0.178,22,102850.799108
0.0,0.178,22,102851.562328
0.0,0.178,22,102852.35768
0.0,0.178,22,102853.137765
0.0,0.177,22,102853.963403
0.0,0.177,22,102854.83648
0.0,0.176,22,102855.765124
0.0,0.176,14,102856.303497
1.0,0.177,22,102857.199171
0.0,0.177,22,102858.05354
0.0,0.177,22,102859.236261
1.0,0.177,22,102860.311729
0.0,0.176,22,102861.635193
0.0,0.176,22,102862.600901
0.0,0.176,22,102863.443742
0.0,0.175,22,102864.527861
0.0,0.175,22,102865.329486
0.0,0.174,22,102866.206187
0.0,0.174,22,102867.218501
0.0,0.174,22,102868.039852
0.0,0.174,22,102869.058682
0.0,0.173,19,102869.903544
1.0,0.174,22,102870.852715
0.0,0.174,22,102871.825736
0.0,0.174,22,102872.991858
0.0,0.174,22,102873.824849
0.0,0.173,17,102875.049627
0.0,0.173,22,102875.927297
0.0,0.173,22,102876.874795
1.0,0.173,22,102878.539829
1.0,0.174,22,102879.765926
0.0,0.174,22,102880.717768
0.0,0.174,14,102881.287939
1.0,0.175,22,102882.305855
0.0,0.175,22,102883.23338
1.0,0.176,22,102884.376489
0.0,0.176,11,102884.862639
0.0,0.176,10,102885.326006
0.0,0.176,22,102886.433753
0.0,0.175,13,102887.013937
0.0,0.175,22,102887.870896
0.0,0.175,9,102888.28993
0.0,0.175,4,102888.558779
0.0,0.175,22,102889.354564
0.0,0.175,22,102890.266789
0.0,0.175,22,102891.371939
0.0,0.175,22,102892.316277
0.0,0.175,22,102893.576554
0.0,0.175,22,102894.449686
1.0,0.175,22,102895.495413
0.0,0.175,22,102896.370686
1.0,0.176,22,102897.273234
0.0,0.175,22,102898.093457
1.0,0.175,22,102899.381531
0.0,0.175,22,102900.332089
0.0,0.175,22,102901.126465
1.0,0.176,22,102902.119778
0.0,0.175,22,102903.168709
0.0,0.175,22,102903.966585
0.0,0.175,22,102904.738408
0.0,0.175,22,102905.541805
0.0,0.175,22,102906.438716
0.0,0.175,22,102907.451523
0.0,0.175,22,102908.200376
0.0,0.175,8,102908.625478
1.0,0.176,22,102909.602661
0.0,0.176,21,102910.595999
0.0,0.176,22,102911.871898
1.0,0.177,22,102912.993684
1.0,0.178,22,102914.071072
1.0,0.179,22,102915.152338
0.0,0.179,22,102916.011148
0.0,0.179,22,102918.183837
0.0,0.179,22,102918.921061
0.0,0.178,22,102919.832228
0.0,0.178,22,102920.6975
0.0,0.178,17,102921.463521
0.0,0.178,22,102922.371465
0.0,0.177,22,102923.398211
0.0,0.177,22,102924.250126
0.0,0.177,22,102925.122308
0.0,0.177,22,102926.03138
0.0,0.177,22,102926.920689
0.0,0.176,22,102927.827301
1.0,0.177,22,102928.997746
0.0,0.177,22,102929.855805
0.0,0.177,22,102930.685921
0.0,0.177,22,102931.604394
0.0,0.177,17,102932.337698
0.0,0.177,22,102933.266696
0.0,0.177,22,102934.048303
0.0,0.177,22,102934.96242
0.0,0.177,22,102935.903299
1.0,0.178,22,102937.169918
0.0,0.177,22,102937.964146
0.0,0.177,16,102938.628968
0.0,0.177,22,102939.683213
0.0,0.177,22,102940.522403
0.0,0.177,3,102940.692424
0.0,0.177,22,102941.48877
0.0,0.177,7,102941.788549
1.0,0.178,22,102942.780972
0.0,0.178,22,102943.838297
1.0,0.178,22,102944.846434
0.0,0.178,22,102945.67618
0.0,0.178,22,102946.690954
0.0,0.178,22,102947.632965
0.0,0.178,22,102948.561659
1.0,0.179,22,102949.614344
0.0,0.179,22,102950.657699
0.0,0.179,22,102951.836361
0.0,0.178,22,102952.616306
1.0,0.179,22,102953.551159
0.0,0.179,22,102954.503952
0.0,0.179,22,102955.448086
0.0,0.179,22,102956.256616
0.0,0.179,22,102957.110527
0.0,0.179,22,102958.018907
0.0,0.179,22,102958.782497
0.0,0.179,22,102959.617623
0.0,0.179,22,102960.48596
1.0,0.18,22,102961.590999
0.0,0.18,17,102962.257903
1.0,0.181,22,102963.513602
0.0,0.181,22,102964.5033
0.0,0.18,22,102965.306645
0.0,0.18,22,102966.312729
0.0,0.18,22,102967.102763
0.0,0.179,22,102968.020222
0.0,0.179,22,102968.884275
0.0,0.179,22,102970.047934
0.0,0.179,22,102970.922479
0.0,0.178,22,102971.658101
0.0,0.178,22,102972.565965
1.0,0.178,22,102973.479491
0.0,0.178,22,102974.403518
0.0,0.177,1,102974.598967
1.0,0.178,22,102975.998529
0.0,0.178,22,102976.75159
0.0,0.178,12,102977.483519
0.0,0.177,16,102978.133047
0.0,0.177,2,102978.288479
0.0,0.177,22,102979.184929
1.0,0.177,22,102980.146733
0.0,0.177,3,102980.344176
0.0,0.177,22,102981.111352
0.0,0.177,18,102981.78909
0.0,0.177,22,102982.913613
0.0,0.176,22,102983.923648
0.0,0.176,22,102984.776495
1.0,0.177,22,102985.815056
0.0,0.176,22,102987.12182
1.0,0.177,22,102988.036724
0.0,0.177,22,102988.882294
0.0,0.177,22,102989.68373
1.0,0.178,22,102990.809529
0.0,0.178,22,102991.841011
0.0,0.177,14,102992.434026
0.0,0.177,22,102993.255548
0.0,0.177,22,102994.087114
0.0,0.177,22,102994.91609
0.0,0.177,22,102996.043425
0.0,0.176,17,102996.652391
0.0,0.176,22,102997.493637
0.0,0.176,22,102998.356174
0.0,0.175,22,102999.138087
0.0,0.175,22,103000.288745
1.0,0.176,22,103001.32476
0.0,0.176,22,103002.358263
0.0,0.176,22,103003.207788
0.0,0.176,22,103004.176026
0.0,0.176,22,103005.221108
0.0,0.175,8,103005.624062
0.0,0.175,22,103006.587523
0.0,0.175,22,103007.46315
0.0,0.175,22,103008.361376
1.0,0.176,22,103009.765238
0.0,0.175,22,103010.588143
0.0,0.174,23,103011.514915
0.0,0.174,22,103012.473272
1.0,0.175,22,103013.496489
0.0,0.175,22,103014.477365
0.0,0.175,22,103015.568997
0.0,0.175,23,103016.503901
0.0,0.175,22,103017.405443
0.0,0.175,22,103018.345827
0.0,0.175,16,103019.060229
0.0,0.175,22,103020.011358
0.0,0.174,22,103020.850153
0.0,0.174,22,103021.632774
0.0,0.174,22,103022.452424
1.0,0.175,22,103023.532161
0.0,0.175,18,103024.464012
0.0,0.175,22,103025.303558
0.0,0.175,22,103026.211721
0.0,0.175,20,103027.023091
1.0,0.175,22,103028.192735
1.0,0.176,22,103029.386134
1.0,0.177,22,103030.450277
0.0,0.177,22,103031.3288
0.0,0.177,22,103032.175039
0.0,0.177,23,103033.108098
0.0,0.177,22,103034.465951
0.0,0.177,22,103035.294589
0.0,0.177,22,103036.251703
0.0,0.176,22,103037.129335
0.0,0.176,22,103038.042178
0.0,0.176,22,103038.883234
0.0,0.176,22,103039.671106
0.0,0.175,22,103040.465988
0.0,0.175,22,103041.334847
0.0,0.175,22,103042.381384
0.0,0.175,22,103043.304029
0.0,0.175,22,103044.154328
0.0,0.175,22,103045.106501
0.0,0.175,22,103061.713899
0.0,0.175,22,103062.663089
1.0,0.175,22,103063.5712
0.0,0.175,17,103064.579489
1.0,0.175,22,103065.520288
0.0,0.175,22,103066.773701
0.0,0.174,22,103067.651974
0.0,0.174,22,103068.568954
0.0,0.174,22,103069.42614
0.0,0.174,22,103070.392977
1.0,0.175,22,103071.461761
0.0,0.175,22,103072.342395
0.0,0.175,22,103073.31838
0.0,0.175,22,103074.176532
0.0,0.175,22,103075.098308
0.0,0.175,22,103076.029909
0.0,0.175,22,103076.927661
0.0,0.175,22,103077.667047
0.0,0.175,22,103078.478461
0.0,0.175,22,103079.320515
0.0,0.175,22,103080.142461
1.0,0.176,22,103082.137955
1.0,0.176,22,103083.513459
0.0,0.176,22,103084.590682
1.0,0.177,22,103085.706594
1.0,0.178,22,103086.878381
1.0,0.179,22,103087.949104
0.0,0.179,22,103089.441515
0.0,0.179,22,103090.343162
0.0,0.179,22,103091.272301
0.0,0.179,22,103092.245957
0.0,0.179,22,103093.065231
1.0,0.179,22,103094.356114
1.0,0.18,22,103095.308805
0.0,0.18,22,103096.192389
1.0,0.181,22,103097.684636
0.0,0.181,22,103098.534922
0.0,0.181,22,103099.481639
0.0,0.181,22,103100.465154
0.0,0.181,22,103101.716869
0.0,0.181,22,103102.735536
0.0,0.181,22,103103.614904
0.0,0.181,22,103105.156414
0.0,0.18,3,103105.376673
0.0,0.179,22,103106.160552
0.0,0.178,18,103107.263447
0.0,0.178,22,103108.391951
0.0,0.178,22,103109.342841
0.0,0.178,22,103110.169383
0.0,0.178,22,103111.116731
0.0,0.177,3,103111.378865
0.0,0.177,22,103112.242638
0.0,0.177,22,103113.004328
0.0,0.176,22,103113.890398
1.0,0.177,22,103115.022831
1.0,0.178,22,103116.069669
1.0,0.179,22,103116.982893
0.0,0.179,22,103118.824274
0.0,0.179,22,103119.666368
0.0,0.179,22,103120.735335
0.0,0.179,22,103121.602564
0.0,0.178,22,103122.685582
0.0,0.177,22,103123.728371
0.0,0.176,22,103124.882054
0.0,0.176,22,103125.881318
0.0,0.176,22,103127.00175
0.0,0.176,22,103127.944832
1.0,0.177,22,103128.961749
1.0,0.178,22,103130.164336
0.0,0.178,22,103131.143557
0.0,0.178,22,103132.082863
0.0,0.177,22,103133.040061
0.0,0.177,22,103134.36549
0.0,0.177,22,103135.272484
0.0,0.176,22,103136.133506
0.0,0.175,5,103136.461832
0.0,0.174,22,103137.336642
1.0,0.175,22,103138.306196
1.0,0.176,22,103139.581854
0.0,0.176,22,103140.467551
0.0,0.176,22,103141.352809
0.0,0.176,22,103142.392998
0.0,0.176,22,103143.253989
0.0,0.176,22,103144.139894
0.0,0.176,19,103145.037641
1.0,0.177,22,103146.253586
0.0,0.177,4,103146.466533
0.0,0.177,22,103147.359146
0.0,0.177,22,103148.213983
1.0,0.178,22,103149.192839
0.0,0.177,22,103150.164154
0.0,0.176,17,103150.845952
0.0,0.176,22,103151.685427
0.0,0.176,22,103152.513306
0.0,0.176,22,103153.382502
0.0,0.176,22,103154.314016
0.0,0.176,22,103155.186377
1.0,0.177,23,103156.425274
0.0,0.177,22,103157.229918
0.0,0.177,22,103158.155883
0.0,0.177,22,103158.983198
0.0,0.176,22,103159.774329
1.0,0.177,22,103161.215459
0.0,0.177,22,103162.470415
0.0,0.177,22,103163.272664
0.0,0.177,22,103164.148534
0.0,0.177,22,103165.010312
0.0,0.177,22,103165.889632
0.0,0.176,22,103166.942388
0.0,0.176,22,103168.026571
0.0,0.176,22,103168.870903
0.0,0.176,22,103170.003733
0.0,0.176,22,103170.941025
0.0,0.176,23,103171.872357
0.0,0.176,22,103173.818813
0.0,0.176,22,103174.590056
0.0,0.176,22,103175.53309
0.0,0.175,22,103176.461396
0.0,0.175,22,103177.499817
1.0,0.175,22,103179.014181
0.0,0.175,22,103179.914978
0.0,0.175,22,103180.782895
0.0,0.175,22,103181.599006
0.0,0.175,22,103182.542563
0.0,0.175,22,103183.38325
0.0,0.175,22,103184.187723
0.0,0.175,22,103185.009798
0.0,0.175,22,103186.016004
0.0,0.174,22,103186.912734
1.0,0.175,22,103188.04168
0.0,0.175,22,103188.966413
0.0,0.175,13,103189.472073
0.0,0.175,22,103190.395426
0.0,0.175,22,103191.218652
0.0,0.175,12,103191.797598
0.0,0.175,22,103192.667997
0.0,0.175,22,103193.490551
1.0,0.176,22,103194.893133
0.0,0.176,22,103195.807438
0.0,0.176,22,103196.689437
0.0,0.176,22,103197.497578
0.0,0.176,22,103198.293421
0.0,0.176,22,103201.38033
0.0,0.176,17,103202.014532
0.0,0.176,22,103203.048669
0.0,0.176,22,103203.901609
0.0,0.176,22,103204.903422
1.0,0.177,22,103206.142824
1.0,0.178,22,103207.394932
0.0,0.178,22,103208.237149
0.0,0.178,22,103209.044943
0.0,0.178,22,103210.035809
0.0,0.178,22,103210.936561
0.0,0.177,22,103211.735662
0.0,0.176,22,103212.612932
0.0,0.175,22,103213.480795
0.0,0.175,22,103214.564497
1.0,0.176,22,103215.698688
0.0,0.176,22,103216.667766
0.0,0.176,22,103218.199855
1.0,0.176,22,103219.389522
0.0,0.176,14,103220.006537
0.0,0.175,22,103221.139149
0.0,0.175,22,103221.99381
0.0,0.174,22,103222.836927
0.0,0.174,22,103223.694956
0.0,0.173,22,103224.96234
0.0,0.173,22,103225.901325
0.0,0.173,22,103226.759109
0.0,0.173,5,103227.031559
0.0,0.173,22,103228.034642
0.0,0.172,22,103229.582746
0.0,0.172,22,103230.433946
0.0,0.172,22,103231.311373
0.0,0.172,22,103232.296988
0.0,0.172,22,103233.318459
0.0,0.171,22,103234.223231
0.0,0.171,22,103235.652785
1.0,0.172,22,103236.687454
0.0,0.171,22,103237.708631
0.0,0.17,22,103238.582059
1.0,0.171,22,103239.561317
0.0,0.17,22,103240.448541
0.0,0.17,22,103241.272088
0.0,0.17,22,103242.282073
1.0,0.171,22,103243.300649
0.0,0.171,22,103244.106955
0.0,0.171,22,103244.937956
0.0,0.171,12,103245.484189
0.0,0.171,22,103246.389874
0.0,0.171,22,103247.664099
1.0,0.171,22,103249.368451
0.0,0.17,11,103249.870395
0.0,0.17,22,103250.691052
0.0,0.17,22,103251.627748
0.0,0.17,22,103252.548334
0.0,0.17,22,103253.334084
0.0,0.17,22,103254.18292
0.0,0.17,22,103255.164929
0.0,0.169,22,103256.072203
0.0,0.168,3,103256.322182
0.0,0.168,22,103257.257513
0.0,0.167,22,103258.035861
1.0,0.168,22,103259.24818
0.0,0.168,22,103260.197647
0.0,0.168,22,103261.293878
0.0,0.168,22,103262.797301
1.0,0.169,23,103263.69993
0.0,0.168,22,103264.522295
0.0,0.168,22,103265.426236
0.0,0.167,22,103266.299121
0.0,0.167,22,103267.251248
0.0,0.167,22,103268.240624
0.0,0.167,4,103268.450665
0.0,0.167,22,103269.409482
0.0,0.167,10,103269.848321
0.0,0.166,22,103270.722478
0.0,0.166,22,103271.898127
0.0,0.166,22,103272.702365
0.0,0.165,22,103273.593172
0.0,0.165,19,103274.465797
1.0,0.166,22,103275.563629
1.0,0.167,22,103277.122963
0.0,0.167,22,103277.991832
0.0,0.166,22,103278.831471
0.0,0.166,16,103279.403566
0.0,0.165,22,103280.346361
0.0,0.165,8,103280.69935
0.0,0.164,22,103281.676561
0.0,0.163,22,103282.583342
1.0,0.164,22,103283.669071
1.0,0.165,22,103284.69963
0.0,0.165,20,103285.433125
0.0,0.165,22,103286.251157
0.0,0.165,22,103287.121819
0.0,0.165,22,103287.968232
0.0,0.165,22,103288.832138
1.0,0.166,22,103289.89839
0.0,0.166,22,103292.198535
0.0,0.166,22,103293.058263
0.0,0.165,22,103293.915398
0.0,0.164,22,103294.671239
0.0,0.164,22,103295.507099
0.0,0.164,22,103296.479127
0.0,0.164,22,103297.353482
0.0,0.164,22,103298.239886
1.0,0.165,22,103299.376872
0.0,0.165,3,103299.599484
0.0,0.165,22,103300.528708
0.0,0.165,11,103301.145242
0.0,0.165,22,103302.037445
0.0,0.164,13,103302.576416
0.0,0.163,16,103303.282191
0.0,0.163,22,103304.192197
1.0,0.164,22,103306.111599
0.0,0.163,22,103307.147491
0.0,0.163,22,103308.054459
0.0,0.162,22,103309.031941
0.0,0.162,22,103309.802224
0.0,0.162,22,103310.638823
0.0,0.162,22,103311.648017
0.0,0.162,22,103312.435612
0.0,0.162,22,103313.261597
0.0,0.162,22,103314.218883
0.0,0.162,22,103315.261982
0.0,0.162,22,103316.179319
0.0,0.161,22,103317.087965
0.0,0.161,22,103317.956324
0.0,0.161,22,103319.090667
0.0,0.161,22,103320.093645
0.0,0.16,22,103320.933548
0.0,0.16,22,103322.393046
0.0,0.16,5,103322.710174
1.0,0.161,22,103323.764574
0.0,0.161,17,103324.437873
1.0,0.162,22,103325.503015
0.0,0.162,22,103326.782357
0.0,0.161,4,103327.021693
0.0,0.161,22,103327.989255
0.0,0.161,19,103328.849896
0.0,0.161,22,103331.558378
0.0,0.161,22,103332.474057
0.0,0.161,22,103333.296783
0.0,0.16,22,103334.203942
0.0,0.16,22,103335.961174
0.0,0.16,22,103336.844985
0.0,0.16,23,103337.710209
0.0,0.16,11,103338.281904
0.0,0.16,22,103339.4019
0.0,0.16,22,103340.214984
0.0,0.16,22,103341.050251
0.0,0.16,22,103342.637873
0.0,0.16,22,103343.608058
0.0,0.16,22,103344.418215
0.0,0.16,22,103345.547448
1.0,0.161,22,103346.578787
1.0,0.162,22,103347.536476
0.0,0.161,22,103348.364144
0.0,0.161,22,103349.291443
1.0,0.162,22,103350.527132
0.0,0.162,22,103351.494803
0.0,0.162,22,103352.409688
0.0,0.162,22,103353.607869
0.0,0.162,22,103354.48734
0.0,0.162,22,103355.41871
0.0,0.162,22,103356.202167
0.0,0.162,22,103357.070797
1.0,0.162,22,103358.737048
0.0,0.162,22,103359.47923
0.0,0.162,22,103360.32089
0.0,0.162,22,103361.175458
1.0,0.163,22,103362.106125
0.0,0.163,17,103363.014571
0.0,0.163,22,103363.97295
0.0,0.163,22,103364.807408
0.0,0.163,22,103365.755141
0.0,0.163,22,103366.5655
1.0,0.164,22,103367.642348
0.0,0.164,7,103368.032781
0.0,0.164,22,103369.442213
1.0,0.165,22,103370.523853
0.0,0.165,22,103371.328191
0.0,0.165,22,103372.146798
0.0,0.165,22,103372.998677
0.0,0.165,22,103374.249196
0.0,0.165,22,103375.115395
0.0,0.165,22,103375.952449
0.0,0.165,10,103376.386607
0.0,0.165,22,103377.348215
1.0,0.166,22,103378.394477
0.0,0.166,22,103379.317224
0.0,0.166,22,103380.07216
0.0,0.166,22,103380.944856
0.0,0.166,22,103381.922077
1.0,0.167,22,103382.834785
0.0,0.167,22,103383.649834
0.0,0.166,22,103384.460175
0.0,0.166,17,103385.193768
0.0,0.166,22,103386.038207
1.0,0.167,22,103387.090424
0.0,0.166,22,103387.969753
1.0,0.167,22,103389.616748
0.0,0.167,22,103390.482181
0.0,0.167,22,103391.40156
