#{"t_start": 1597053065.1545777, "env_id": "gripper-env-v0"}
total_timesteps,episodes,success_rate,time_spent_exploring,mean_100rew,mean_loss,mean_td_errors,current_lr
30340,1660,0.15,93,0.1,7.962187e-05,0.09890219,0.0001
30418,1664,0.16,93,0.2,0.00010678063,0.13138235,0.0001
30500,1668,0.15,93,0.1,0.00011784588,0.13227707,0.0001
30576,1672,0.17,93,0.2,8.354112e-05,0.13130338,0.0001
30659,1676,0.17,93,0.2,9.154471e-06,0.068036735,0.0001
30748,1680,0.2,93,0.2,8.564023e-05,0.11102382,0.0001
30813,1684,0.21,93,0.2,4.5631932e-05,0.11547218,0.0001
30878,1688,0.22,93,0.2,1.3183427e-05,0.081622735,0.0001
30962,1692,0.22,93,0.2,0.0001115963,0.13192368,0.0001
31037,1696,0.21,93,0.2,8.894048e-05,0.1516631,0.0001
31088,1700,0.19,93,0.2,1.2330521e-05,0.07867214,0.0001
31164,1704,0.2,92,0.2,0.000108943044,0.1655983,0.0001
31233,1708,0.21,92,0.2,9.9330115e-05,0.119979024,0.0001
31306,1712,0.2,92,0.2,8.173502e-05,0.11858175,0.0001
31389,1716,0.22,92,0.2,0.00014644061,0.16407955,0.0001
31465,1720,0.21,92,0.2,0.00030979209,0.19097686,0.0001
31517,1724,0.2,92,0.2,0.00015749324,0.17577735,0.0001
31587,1728,0.2,92,0.2,9.3643896e-05,0.12154014,0.0001
31677,1732,0.2,92,0.2,5.13513e-05,0.102999315,0.0001
31750,1736,0.19,92,0.2,0.00016511859,0.15572555,0.0001
31791,1740,0.19,92,0.2,3.6203506e-05,0.10026399,0.0001
31874,1744,0.18,92,0.2,0.00020001951,0.15446328,0.0001
31958,1748,0.18,92,0.2,7.6306926e-05,0.10569392,0.0001
32031,1752,0.18,92,0.2,0.00015761603,0.14981294,0.0001
32113,1756,0.17,92,0.2,0.00012295801,0.14721225,0.0001
32201,1760,0.19,92,0.2,0.00014076602,0.13924026,0.0001
32290,1764,0.2,92,0.2,0.0001469285,0.14197907,0.0001
32348,1768,0.2,92,0.2,0.00010004251,0.10117383,0.0001
32422,1772,0.19,92,0.2,0.00010489017,0.12581012,0.0001
32505,1776,0.21,92,0.2,3.023151e-05,0.089652255,0.0001
32570,1780,0.18,92,0.2,2.4662671e-05,0.08401443,0.0001
32637,1784,0.17,92,0.2,9.476171e-05,0.1198839,0.0001
32701,1788,0.16,92,0.2,1.6476572e-05,0.06463213,0.0001
32784,1792,0.17,92,0.2,4.254459e-05,0.11179311,0.0001
32874,1796,0.19,92,0.2,6.0537008e-05,0.10603191,0.0001
32932,1800,0.2,92,0.2,0.00012380318,0.1335487,0.0001
32996,1804,0.19,92,0.2,9.230613e-05,0.13754594,0.0001
33078,1808,0.19,92,0.2,0.00013303579,0.14340526,0.0001
33145,1812,0.19,92,0.2,4.2329848e-05,0.11122144,0.0001
33228,1816,0.2,92,0.2,3.069618e-05,0.10607069,0.0001
33311,1820,0.21,92,0.2,8.605397e-05,0.118151784,0.0001
33397,1824,0.21,92,0.2,4.8251677e-05,0.092267185,0.0001
33459,1828,0.21,92,0.2,0.00014130906,0.1626992,0.0001
33546,1832,0.19,92,0.2,5.7041907e-05,0.10529752,0.0001
33625,1836,0.2,92,0.2,0.00012278045,0.14220978,0.0001
33702,1840,0.2,92,0.2,5.2159838e-05,0.11295173,0.0001
33785,1844,0.2,92,0.2,5.0753762e-05,0.1219263,0.0001
33868,1848,0.22,92,0.2,7.3134885e-05,0.10391851,0.0001
33937,1852,0.24,92,0.2,0.00010689731,0.13984624,0.0001
33992,1856,0.24,92,0.2,0.00015726361,0.15414195,0.0001
34036,1860,0.22,92,0.2,9.572097e-06,0.07091133,0.0001
34101,1864,0.21,92,0.2,2.6988535e-05,0.121291324,0.0001
34172,1868,0.21,92,0.2,4.7040314e-05,0.09964324,0.0001
34254,1872,0.22,92,0.2,7.9473466e-05,0.13672355,0.0001
34332,1876,0.2,92,0.2,0.0002714827,0.2031191,0.0001
34400,1880,0.2,92,0.2,6.2409454e-05,0.11038867,0.0001
34483,1884,0.21,92,0.2,2.7180262e-05,0.079746455,0.0001
34562,1888,0.22,92,0.2,0.000107016735,0.13348112,0.0001
34645,1892,0.22,92,0.2,0.00015705345,0.16987488,0.0001
34718,1896,0.2,92,0.2,0.00019738558,0.16307293,0.0001
34782,1900,0.2,92,0.2,0.000119292636,0.13320415,0.0001
34866,1904,0.22,92,0.2,7.765132e-05,0.115120396,0.0001
34955,1908,0.24,92,0.2,0.00011957936,0.1270884,0.0001
35025,1912,0.24,92,0.2,0.00014551674,0.16891746,0.0001
35091,1916,0.21,92,0.2,2.901231e-05,0.083709165,0.0001
35157,1920,0.2,92,0.2,4.4008884e-05,0.112490594,0.0001
35215,1924,0.2,92,0.2,8.342607e-05,0.14470059,0.0001
35290,1928,0.2,92,0.2,8.207599e-05,0.11411584,0.0001
35352,1932,0.21,92,0.2,0.00012481904,0.14816514,0.0001
35433,1936,0.2,92,0.2,4.7658086e-05,0.098769575,0.0001
35519,1940,0.22,92,0.2,8.2700426e-05,0.117762834,0.0001
35592,1944,0.23,91,0.2,8.088029e-05,0.1407668,0.0001
35674,1948,0.21,91,0.2,1.1160348e-05,0.07432844,0.0001
35750,1952,0.2,91,0.2,0.00012259596,0.14617145,0.0001
35825,1956,0.2,91,0.2,3.9541934e-05,0.10861267,0.0001
35902,1960,0.21,91,0.2,7.88139e-05,0.14109299,0.0001
35981,1964,0.2,91,0.2,0.0001615368,0.18017061,0.0001
36043,1968,0.21,91,0.2,0.00011926542,0.14156604,0.0001
36119,1972,0.2,91,0.2,5.4540462e-05,0.1086487,0.0001
36193,1976,0.19,91,0.2,1.2085219e-05,0.078332275,0.0001
36250,1980,0.21,91,0.2,0.000114449205,0.15212403,0.0001
36324,1984,0.2,91,0.2,6.390262e-05,0.12389052,0.0001
36387,1988,0.19,91,0.2,0.00012291523,0.13460168,0.0001
36470,1992,0.19,91,0.2,8.7714885e-05,0.11123856,0.0001
36549,1996,0.19,91,0.2,8.776704e-06,0.0689118,0.0001
36616,2000,0.18,91,0.2,7.744151e-05,0.10784966,0.0001
36676,2004,0.17,91,0.2,3.8618018e-05,0.089688286,0.0001
36766,2008,0.16,91,0.2,0.00021668505,0.19095622,0.0001
36829,2012,0.16,91,0.2,5.237368e-05,0.10425973,0.0001
36901,2016,0.16,91,0.2,3.595884e-05,0.091469415,0.0001
36982,2020,0.16,91,0.2,9.361775e-05,0.11876768,0.0001
37064,2024,0.17,91,0.2,4.3484015e-05,0.11364888,0.0001
37125,2028,0.17,91,0.2,5.6189147e-05,0.098704726,0.0001
37181,2032,0.16,91,0.2,4.2490003e-05,0.10339817,0.0001
37252,2036,0.17,91,0.2,0.00010126119,0.14369386,0.0001
37326,2040,0.16,91,0.2,8.114638e-05,0.13410893,0.0001
37415,2044,0.16,91,0.2,9.75789e-05,0.12381395,0.0001
37498,2048,0.16,91,0.2,4.928589e-05,0.1141446,0.0001
37556,2052,0.16,91,0.2,0.0001259417,0.14973903,0.0001
37634,2056,0.17,91,0.2,4.490405e-05,0.10816407,0.0001
37712,2060,0.18,91,0.2,7.837015e-05,0.10072435,0.0001
37770,2064,0.19,91,0.2,0.0001078704,0.12240483,0.0001
37860,2068,0.2,91,0.2,4.7055146e-05,0.102169245,0.0001
37927,2072,0.2,91,0.2,7.938509e-05,0.13137586,0.0001
38011,2076,0.22,91,0.2,0.00012714537,0.12520376,0.0001
38072,2080,0.21,91,0.2,0.00012831845,0.14640976,0.0001
38141,2084,0.22,91,0.2,4.072975e-05,0.10658689,0.0001
38204,2088,0.23,91,0.2,4.641777e-05,0.11422251,0.0001
38280,2092,0.24,91,0.2,6.0248938e-05,0.11421049,0.0001
38333,2096,0.24,91,0.2,0.00014119185,0.14578515,0.0001
38412,2100,0.25,91,0.2,0.00016642314,0.14930484,0.0001
38492,2104,0.25,91,0.2,0.00023289231,0.18661,0.0001
38574,2108,0.25,91,0.2,0.00016507352,0.1491394,0.0001
38642,2112,0.25,91,0.2,0.00015364465,0.14861427,0.0001
38719,2116,0.26,91,0.3,0.00012329877,0.15416376,0.0001
38795,2120,0.28,91,0.3,0.00013287166,0.12521859,0.0001
38871,2124,0.28,91,0.3,4.6166744e-05,0.098299325,0.0001
38938,2128,0.28,91,0.3,7.79761e-05,0.12891173,0.0001
39010,2132,0.31,91,0.3,3.298831e-05,0.09278877,0.0001
39094,2136,0.3,91,0.3,8.946638e-05,0.13606298,0.0001
39176,2140,0.29,91,0.3,1.5245143e-05,0.076161124,0.0001
39253,2144,0.29,91,0.3,4.000836e-05,0.08939259,0.0001
39343,2148,0.31,91,0.3,0.00019316506,0.18237798,0.0001
39412,2152,0.31,91,0.3,3.9149585e-05,0.099723876,0.0001
39493,2156,0.32,91,0.3,4.540576e-05,0.10839966,0.0001
39564,2160,0.31,91,0.3,9.911251e-05,0.119175404,0.0001
39647,2164,0.31,91,0.3,0.00013774715,0.169773,0.0001
39709,2168,0.3,91,0.3,0.0001246365,0.13777143,0.0001
39790,2172,0.31,91,0.3,0.00010509928,0.1436118,0.0001
39856,2176,0.3,91,0.3,2.9462783e-05,0.086991236,0.0001
39929,2180,0.31,91,0.3,6.780302e-05,0.11844911,0.0001
40001,2184,0.3,90,0.3,4.984003e-05,0.12185387,0.0001
40080,2188,0.3,90,0.3,0.00018016288,0.19297767,0.0001
40134,2192,0.28,90,0.3,0.00013688384,0.15285707,0.0001
40200,2196,0.29,90,0.3,9.2616414e-05,0.117790125,0.0001
40280,2200,0.3,90,0.3,6.328315e-05,0.12085228,0.0001
40357,2204,0.29,90,0.3,0.00011910931,0.13696976,0.0001
40443,2208,0.28,90,0.3,6.451583e-05,0.11400013,0.0001
40525,2212,0.29,90,0.3,5.6457688e-05,0.10559293,0.0001
40606,2216,0.29,90,0.3,0.00015250647,0.16162953,0.0001
40688,2220,0.27,90,0.3,8.7500775e-05,0.13210884,0.0001
40767,2224,0.28,90,0.3,0.00019838315,0.15071203,0.0001
40843,2228,0.28,90,0.3,0.00012099384,0.124801666,0.0001
40911,2232,0.26,90,0.3,7.490653e-06,0.061909925,0.0001
40973,2236,0.26,90,0.3,9.2911825e-05,0.11397961,0.0001
41055,2240,0.27,90,0.3,9.197467e-05,0.14461458,0.0001
41140,2244,0.26,90,0.3,3.5846308e-05,0.09497301,0.0001
41214,2248,0.25,90,0.2,0.0001039129,0.14398058,0.0001
41284,2252,0.26,90,0.3,4.344852e-05,0.10577827,0.0001
41358,2256,0.25,90,0.2,9.720476e-06,0.071915396,0.0001
41430,2260,0.26,90,0.3,1.0416515e-05,0.070355386,0.0001
41501,2264,0.25,90,0.2,0.00011637405,0.1377146,0.0001
41572,2268,0.25,90,0.2,0.00014469752,0.14104465,0.0001
41637,2272,0.23,90,0.2,3.6944417e-05,0.0966908,0.0001
41726,2276,0.22,90,0.2,7.917383e-06,0.06666073,0.0001
41794,2280,0.2,90,0.2,2.9964009e-05,0.09159265,0.0001
41867,2284,0.2,90,0.2,0.00013043509,0.1557728,0.0001
41941,2288,0.2,90,0.2,0.00013284845,0.13921396,0.0001
42009,2292,0.2,90,0.2,4.512842e-05,0.11351988,0.0001
42092,2296,0.21,90,0.2,6.4146436e-05,0.12428102,0.0001
42166,2300,0.19,90,0.2,3.9959323e-05,0.099386215,0.0001
42248,2304,0.19,90,0.2,4.581344e-05,0.105607875,0.0001
42332,2308,0.2,90,0.2,0.00020391864,0.17984238,0.0001
42407,2312,0.2,90,0.2,9.101274e-05,0.13641141,0.0001
42452,2316,0.19,90,0.2,0.00014147151,0.13510224,0.0001
42535,2320,0.2,90,0.2,0.0001112258,0.14082536,0.0001
42608,2324,0.18,90,0.2,0.00010969527,0.13735217,0.0001
42690,2328,0.18,90,0.2,0.00013238363,0.14518929,0.0001
42771,2332,0.17,90,0.2,0.00010448613,0.14416675,0.0001
42835,2336,0.18,90,0.2,0.0002021957,0.18579952,0.0001
42900,2340,0.18,90,0.2,9.248297e-05,0.11687982,0.0001
42971,2344,0.2,90,0.2,2.9575865e-05,0.08988041,0.0001
43040,2348,0.2,90,0.2,0.00014566207,0.16026166,0.0001
43110,2352,0.18,90,0.2,0.00015027855,0.14921224,0.0001
43178,2356,0.18,90,0.2,0.00014039231,0.16892347,0.0001
43242,2360,0.17,90,0.2,5.6592788e-05,0.109335706,0.0001
43320,2364,0.18,90,0.2,5.5299442e-05,0.10869658,0.0001
43373,2368,0.18,90,0.2,7.49078e-05,0.14109385,0.0001
43441,2372,0.18,90,0.2,0.0001030156,0.11163587,0.0001
43529,2376,0.19,90,0.2,6.488406e-05,0.12395996,0.0001
43600,2380,0.19,90,0.2,5.1972555e-05,0.11326187,0.0001
43682,2384,0.19,90,0.2,0.00012403533,0.13500528,0.0001
43764,2388,0.19,90,0.2,6.284285e-05,0.10262843,0.0001
43815,2392,0.19,90,0.2,5.9283393e-05,0.12845281,0.0001
43895,2396,0.19,90,0.2,0.00012470604,0.1510383,0.0001
43975,2400,0.21,90,0.2,7.122659e-05,0.09679143,0.0001
44046,2404,0.22,90,0.2,5.754587e-05,0.12078611,0.0001
44108,2408,0.21,90,0.2,4.5536377e-05,0.111652106,0.0001
44186,2412,0.19,90,0.2,1.7532053e-05,0.07688391,0.0001
44260,2416,0.19,90,0.2,4.3932418e-05,0.10247771,0.0001
44337,2420,0.18,90,0.2,3.0509036e-05,0.08390631,0.0001
44417,2424,0.18,90,0.2,7.662127e-05,0.100591324,0.0001
44483,2428,0.17,89,0.2,3.4459707e-05,0.1010692,0.0001
44554,2432,0.19,89,0.2,2.2436221e-05,0.08155435,0.0001
44630,2436,0.19,89,0.2,0.000109065055,0.120102644,0.0001
44710,2440,0.19,89,0.2,0.00010937045,0.11085701,0.0001
44794,2444,0.19,89,0.2,0.00013587534,0.16578294,0.0001
44874,2448,0.19,89,0.2,9.565873e-05,0.15007299,0.0001
44935,2452,0.2,89,0.2,0.0001722523,0.1961427,0.0001
45012,2456,0.2,89,0.2,9.740201e-05,0.13814898,0.0001
45093,2460,0.21,89,0.2,5.984319e-05,0.11818549,0.0001
45145,2464,0.2,89,0.2,6.134562e-05,0.11329657,0.0001
45212,2468,0.2,89,0.2,4.573734e-05,0.0960915,0.0001
45267,2472,0.2,89,0.2,6.1814746e-05,0.113671675,0.0001
45350,2476,0.21,89,0.2,8.978759e-05,0.13011357,0.0001
45433,2480,0.23,89,0.2,0.00010218531,0.13677634,0.0001
45505,2484,0.24,89,0.2,9.414227e-05,0.12650283,0.0001
45559,2488,0.23,89,0.2,2.5196567e-05,0.08857378,0.0001
45641,2492,0.23,89,0.2,0.00015811983,0.13818231,0.0001
45705,2496,0.21,89,0.2,0.00011359241,0.131883,0.0001
45787,2500,0.2,89,0.2,6.877691e-05,0.119250506,0.0001
45870,2504,0.21,89,0.2,6.919161e-05,0.124494165,0.0001
45953,2508,0.22,89,0.2,4.701008e-05,0.106813885,0.0001
46030,2512,0.23,89,0.2,9.067569e-05,0.122226894,0.0001
46113,2516,0.24,89,0.2,5.295618e-05,0.110995136,0.0001
46183,2520,0.24,89,0.2,0.00013622902,0.13845327,0.0001
46255,2524,0.24,89,0.2,8.5667445e-05,0.135276,0.0001
46314,2528,0.24,89,0.2,3.7298618e-05,0.10287544,0.0001
46380,2532,0.22,89,0.2,0.00011871813,0.16347301,0.0001
46454,2536,0.21,89,0.2,0.00011365042,0.124786496,0.0001
46538,2540,0.2,89,0.2,5.2239076e-05,0.11710498,0.0001
46608,2544,0.19,89,0.2,3.853682e-05,0.10456053,0.0001
46659,2548,0.18,89,0.2,1.9448253e-05,0.07665667,0.0001
46717,2552,0.18,89,0.2,5.642876e-05,0.114386015,0.0001
46793,2556,0.18,89,0.2,0.0001379253,0.12961969,0.0001
46867,2560,0.17,89,0.2,2.3133482e-05,0.09214996,0.0001
46929,2564,0.17,89,0.2,9.562322e-05,0.13863482,0.0001
46999,2568,0.17,89,0.2,2.1572478e-05,0.07677332,0.0001
47072,2572,0.17,89,0.2,0.00016571826,0.15709214,0.0001
47155,2576,0.18,89,0.2,5.7698526e-05,0.12322222,0.0001
47232,2580,0.16,89,0.2,0.000116576426,0.1379082,0.0001
47308,2584,0.16,89,0.2,0.000108504086,0.14634639,0.0001
47383,2588,0.17,89,0.2,0.00014109127,0.15477481,0.0001
47442,2592,0.17,89,0.2,9.3947834e-05,0.14652187,0.0001
47513,2596,0.17,89,0.2,9.2003305e-05,0.13224095,0.0001
47569,2600,0.17,89,0.2,0.000100153135,0.14955783,0.0001
47635,2604,0.15,89,0.1,7.121272e-05,0.11652212,0.0001
47706,2608,0.14,89,0.1,0.00015615845,0.16300508,0.0001
47783,2612,0.13,89,0.1,0.00013023659,0.16236746,0.0001
47838,2616,0.12,89,0.1,5.730392e-05,0.11244194,0.0001
47900,2620,0.13,89,0.1,3.4505312e-05,0.101874515,0.0001
47983,2624,0.14,89,0.1,7.652442e-05,0.11832103,0.0001
48043,2628,0.14,89,0.1,0.00010388816,0.13286108,0.0001
48128,2632,0.15,89,0.1,0.00010688056,0.14505059,0.0001
48194,2636,0.15,89,0.1,7.1987546e-05,0.11133316,0.0001
48266,2640,0.16,89,0.2,0.00014905792,0.18037847,0.0001
48341,2644,0.16,89,0.2,0.00012332137,0.14633091,0.0001
48395,2648,0.16,89,0.2,5.728723e-05,0.11737785,0.0001
48484,2652,0.17,89,0.2,0.00010906394,0.13424501,0.0001
48540,2656,0.17,89,0.2,0.00014098888,0.15891655,0.0001
48603,2660,0.16,89,0.2,9.636617e-05,0.11824209,0.0001
48678,2664,0.17,89,0.2,8.1393155e-05,0.122401066,0.0001
48748,2668,0.16,89,0.2,4.6699242e-05,0.10655202,0.0001
48821,2672,0.17,89,0.2,5.3714186e-05,0.11134903,0.0001
48894,2676,0.14,88,0.1,0.00024206491,0.20558071,0.0001
48968,2680,0.14,88,0.1,0.00012783076,0.18130854,0.0001
49032,2684,0.13,88,0.1,8.116179e-05,0.11994258,0.0001
49115,2688,0.12,88,0.1,0.00012808197,0.14492866,0.0001
49191,2692,0.14,88,0.1,4.2183383e-05,0.100752145,0.0001
49275,2696,0.16,88,0.2,5.0318857e-05,0.120446414,0.0001
49345,2700,0.17,88,0.2,3.4496283e-05,0.08487047,0.0001
49419,2704,0.18,88,0.2,0.00017872558,0.18094155,0.0001
49478,2708,0.18,88,0.2,6.605328e-05,0.12164649,0.0001
49538,2712,0.19,88,0.2,6.384138e-05,0.10999116,0.0001
49617,2716,0.2,88,0.2,0.000105440675,0.14244948,0.0001
49707,2720,0.21,88,0.2,0.00016916629,0.18617055,0.0001
49797,2724,0.24,88,0.2,0.00024581686,0.19214703,0.0001
49879,2728,0.25,88,0.2,8.50507e-05,0.12014221,0.0001
49949,2732,0.24,88,0.2,0.00015735415,0.14417137,0.0001
50017,2736,0.24,88,0.2,0.00022155028,0.21892676,0.0001
50100,2740,0.24,88,0.2,8.727668e-05,0.15390888,0.0001
50188,2744,0.26,88,0.3,9.225486e-05,0.1279084,0.0001
50245,2748,0.26,88,0.3,0.0002763386,0.23541164,0.0001
50305,2752,0.25,88,0.2,0.00020515265,0.18581767,0.0001
50388,2756,0.26,88,0.3,0.00010635615,0.13849139,0.0001
50464,2760,0.26,88,0.3,0.00017146362,0.17654972,0.0001
50546,2764,0.27,88,0.3,0.00019609294,0.18453044,0.0001
50612,2768,0.27,88,0.3,4.120973e-05,0.102631174,0.0001
50701,2772,0.29,88,0.3,6.672051e-05,0.10720974,0.0001
50776,2776,0.32,88,0.3,7.812714e-05,0.11809766,0.0001
50840,2780,0.33,88,0.3,9.084522e-05,0.1256915,0.0001
50897,2784,0.33,88,0.3,0.00020133206,0.18108863,0.0001
50974,2788,0.34,88,0.3,8.099758e-05,0.13091299,0.0001
51059,2792,0.34,88,0.3,0.000113855436,0.1561821,0.0001
51126,2796,0.33,88,0.3,2.9796513e-05,0.1022495,0.0001
51196,2800,0.32,88,0.3,0.0002535364,0.20751439,0.0001
51276,2804,0.32,88,0.3,3.6847938e-05,0.09986837,0.0001
51355,2808,0.32,88,0.3,6.95128e-05,0.12757495,0.0001
51437,2812,0.32,88,0.3,0.00011548311,0.14250746,0.0001
51493,2816,0.32,88,0.3,0.00023292813,0.18892144,0.0001
51567,2820,0.31,88,0.3,9.754148e-05,0.10823806,0.0001
51629,2824,0.27,88,0.3,0.00014243249,0.14659806,0.0001
51712,2828,0.28,88,0.3,0.00015141789,0.15095748,0.0001
51785,2832,0.29,88,0.3,5.5473047e-05,0.09451625,0.0001
51844,2836,0.3,88,0.3,0.00013667085,0.1577526,0.0001
51914,2840,0.3,88,0.3,5.1284005e-05,0.10212062,0.0001
51995,2844,0.29,88,0.3,9.189751e-05,0.108138114,0.0001
52078,2848,0.31,88,0.3,5.2380747e-05,0.1035759,0.0001
52137,2852,0.3,88,0.3,4.8311613e-05,0.108388945,0.0001
52215,2856,0.28,88,0.3,7.778341e-06,0.06585115,0.0001
52295,2860,0.3,88,0.3,8.384405e-05,0.12068493,0.0001
52380,2864,0.3,88,0.3,7.4971045e-05,0.12665883,0.0001
52427,2868,0.3,88,0.3,5.9531532e-05,0.11501919,0.0001
52500,2872,0.28,88,0.3,8.126028e-05,0.13053557,0.0001
52571,2876,0.26,88,0.3,2.1135047e-05,0.09466547,0.0001
52649,2880,0.26,88,0.3,7.5298412e-06,0.06390407,0.0001
52732,2884,0.29,88,0.3,1.045448e-05,0.07547821,0.0001
52805,2888,0.28,88,0.3,3.2900964e-05,0.09047038,0.0001
52883,2892,0.27,88,0.3,1.416021e-05,0.088842876,0.0001
52965,2896,0.28,88,0.3,4.862406e-05,0.09604607,0.0001
53053,2900,0.29,88,0.3,0.00012919414,0.1442881,0.0001
53127,2904,0.31,88,0.3,8.2828745e-05,0.11163008,0.0001
53195,2908,0.3,88,0.3,0.00015867854,0.18868536,0.0001
53275,2912,0.31,88,0.3,4.1282146e-05,0.09080495,0.0001
53352,2916,0.31,87,0.3,0.00010247632,0.12016754,0.0001
53427,2920,0.31,87,0.3,5.565789e-05,0.101442285,0.0001
53516,2924,0.33,87,0.3,3.7439757e-05,0.100906834,0.0001
53589,2928,0.31,87,0.3,2.7101332e-05,0.088726565,0.0001
53665,2932,0.32,87,0.3,6.463163e-05,0.09720665,0.0001
53741,2936,0.32,87,0.3,3.1659158e-05,0.08003223,0.0001
53826,2940,0.32,87,0.3,0.0001896243,0.1867675,0.0001
53910,2944,0.3,87,0.3,5.149605e-05,0.10265753,0.0001
53985,2948,0.3,87,0.3,2.6831698e-05,0.08056387,0.0001
54074,2952,0.31,87,0.3,2.3174205e-05,0.09308689,0.0001
54150,2956,0.32,87,0.3,0.000100009944,0.11562301,0.0001
54211,2960,0.31,87,0.3,8.556517e-05,0.11740349,0.0001
54268,2964,0.29,87,0.3,7.772699e-05,0.1100484,0.0001
54351,2968,0.31,87,0.3,0.00013822755,0.15313329,0.0001
54409,2972,0.31,87,0.3,4.4294542e-05,0.09897759,0.0001
54480,2976,0.31,87,0.3,0.00014223157,0.14303124,0.0001
54556,2980,0.31,87,0.3,0.00018717848,0.17519727,0.0001
54617,2984,0.28,87,0.3,0.00013472815,0.16650358,0.0001
54692,2988,0.28,87,0.3,0.00013673236,0.16307491,0.0001
54760,2992,0.27,87,0.3,3.9009592e-05,0.09549537,0.0001
54843,2996,0.27,87,0.3,0.00025326936,0.20676802,0.0001
54911,3000,0.26,87,0.3,0.00017174437,0.18533087,0.0001
54983,3004,0.24,87,0.2,9.0869e-05,0.13077918,0.0001
55072,3008,0.26,87,0.3,6.4573826e-05,0.11107125,0.0001
55149,3012,0.26,87,0.3,7.4351745e-05,0.1304378,0.0001
55223,3016,0.26,87,0.3,7.6663826e-05,0.13144496,0.0001
55294,3020,0.26,87,0.3,0.00010271801,0.120540805,0.0001
55368,3024,0.27,87,0.3,0.00024310124,0.21834596,0.0001
55439,3028,0.27,87,0.3,0.00016472899,0.16008088,0.0001
55518,3032,0.25,87,0.2,0.00012342975,0.14557886,0.0001
55598,3036,0.25,87,0.2,8.89103e-05,0.12600213,0.0001
55678,3040,0.25,87,0.2,3.8310398e-05,0.095820166,0.0001
55746,3044,0.26,87,0.3,7.637616e-05,0.10445009,0.0001
55820,3048,0.25,87,0.2,7.1768416e-05,0.119188115,0.0001
55908,3052,0.27,87,0.3,5.2949366e-05,0.1036526,0.0001
55968,3056,0.27,87,0.3,2.132751e-05,0.08386392,0.0001
56030,3060,0.26,87,0.3,2.5260979e-05,0.08137559,0.0001
56103,3064,0.28,87,0.3,0.00016571837,0.16022992,0.0001
56174,3068,0.28,87,0.3,9.8463715e-05,0.15044883,0.0001
56257,3072,0.29,87,0.3,8.953417e-05,0.11882229,0.0001
56323,3076,0.29,87,0.3,0.00012377297,0.13813579,0.0001
56389,3080,0.29,87,0.3,0.00010987453,0.14417683,0.0001
56452,3084,0.29,87,0.3,1.4665151e-05,0.07227214,0.0001
56534,3088,0.32,87,0.3,2.4089779e-05,0.07743169,0.0001
56609,3092,0.33,87,0.3,0.000114626906,0.16242728,0.0001
56691,3096,0.33,87,0.3,1.3652995e-05,0.08817509,0.0001
56757,3100,0.32,87,0.3,9.4919524e-05,0.115214005,0.0001
56820,3104,0.33,87,0.3,4.5807956e-05,0.12903868,0.0001
56869,3108,0.31,87,0.3,0.0001573994,0.1598002,0.0001
56943,3112,0.29,87,0.3,8.768136e-06,0.07074144,0.0001
56994,3116,0.28,87,0.3,5.1538016e-05,0.09208082,0.0001
57063,3120,0.28,87,0.3,7.204442e-05,0.12069927,0.0001
57144,3124,0.25,87,0.2,0.0001639738,0.16438837,0.0001
57195,3128,0.25,87,0.2,7.27995e-06,0.06501105,0.0001
57270,3132,0.25,87,0.2,0.00011383471,0.14459047,0.0001
57348,3136,0.24,87,0.2,3.0865725e-05,0.079270646,0.0001
57400,3140,0.23,87,0.2,0.00010258499,0.12912297,0.0001
57467,3144,0.22,87,0.2,9.786498e-05,0.113852575,0.0001
57537,3148,0.21,87,0.2,0.00010657028,0.14718743,0.0001
57605,3152,0.19,87,0.2,3.222529e-05,0.09635508,0.0001
57689,3156,0.19,87,0.2,0.00018494882,0.16271964,0.0001
57759,3160,0.19,87,0.2,3.5759516e-05,0.10162903,0.0001
57848,3164,0.18,86,0.2,0.00015514584,0.16996591,0.0001
57926,3168,0.18,86,0.2,8.0833495e-05,0.1255302,0.0001
58001,3172,0.17,86,0.2,2.1743057e-05,0.08440385,0.0001
58083,3176,0.16,86,0.2,0.00011997585,0.14492494,0.0001
58153,3180,0.16,86,0.2,0.00012658897,0.15349479,0.0001
58222,3184,0.16,86,0.2,0.00012608353,0.14482239,0.0001
58296,3188,0.15,86,0.1,0.00011139881,0.116315514,0.0001
58380,3192,0.15,86,0.1,0.00016462749,0.16100156,0.0001
58452,3196,0.14,86,0.1,8.928692e-06,0.0709521,0.0001
58537,3200,0.15,86,0.1,5.6584977e-06,0.056283645,0.0001
58625,3204,0.15,86,0.1,5.156579e-05,0.111786835,0.0001
58706,3208,0.16,86,0.2,1.7076673e-05,0.096554056,0.0001
58785,3212,0.16,86,0.2,0.00010053437,0.13618729,0.0001
58874,3216,0.16,86,0.2,8.1261576e-05,0.12419364,0.0001
58959,3220,0.15,86,0.1,0.00023843316,0.1965636,0.0001
59014,3224,0.15,86,0.1,2.9278279e-05,0.08808397,0.0001
59102,3228,0.18,86,0.2,0.00014717606,0.15496662,0.0001
59164,3232,0.18,86,0.2,0.00019183468,0.188622,0.0001
59237,3236,0.2,86,0.2,9.494508e-05,0.13889216,0.0001
59326,3240,0.23,86,0.2,0.00020210454,0.17682318,0.0001
59390,3244,0.23,86,0.2,0.000106406886,0.123461805,0.0001
59452,3248,0.24,86,0.2,3.9421015e-05,0.10451581,0.0001
